0.212132,0.210661
0.424264,0.420340
0.636396,0.629039
0.848528,0.836756
1.060660,1.043493
1.272792,1.249248
1.484924,1.454023
1.697056,1.657816
1.909188,1.860629
2.121320,2.062460
2.333452,2.263311
2.545584,2.463180
2.757716,2.662069
2.969848,2.859976
3.181981,3.056903
3.394113,3.252849
3.606245,3.447813
3.818377,3.641797
4.030509,3.834799
4.242641,4.026821
4.454773,4.217861
4.666905,4.407921
4.879037,4.596999
5.091169,4.785097
5.303301,4.972213
5.515433,5.158349
5.727565,5.343503
5.939697,5.527677
6.151829,5.710869
6.363961,5.893081
6.576093,6.074312
6.788225,6.254561
7.000357,6.433830
7.212489,6.612117
7.424621,6.789424
7.636753,6.965749
7.848885,7.141094
8.061017,7.315457
8.273149,7.488840
8.485281,7.661241
8.697413,7.832662
8.909545,8.003101
9.121677,8.172560
9.333810,8.341038
9.545942,8.508534
9.758074,8.675050
9.970206,8.840584
10.182338,9.005138
10.394470,9.168710
10.606602,9.331302
10.818734,9.492912
11.030866,9.653542
11.242998,9.813190
11.455130,9.971858
11.667262,10.129544
11.879394,10.286250
12.091526,10.441974
12.303658,10.596718
12.515790,10.750481
12.727922,10.903262
12.940054,11.055063
13.152186,11.205882
13.364318,11.355721
13.576450,11.504578
13.788582,11.652455
14.000714,11.799350
14.212846,11.945265
14.424978,12.090198
14.637110,12.234151
14.849242,12.377122
15.061374,12.519113
15.273506,12.660122
15.485639,12.800151
15.697771,12.939199
15.909903,13.077265
16.122035,13.214351
16.334167,13.350455
16.546299,13.485579
16.758431,13.619721
16.970563,13.752883
17.182695,13.885063
17.394827,14.016263
17.606959,14.146481
17.819091,14.275719
18.031223,14.403975
18.243355,14.531251
18.455487,14.657545
18.667619,14.782859
18.879751,14.907192
19.091883,15.030543
19.304015,15.152914
19.516147,15.274303
19.728279,15.394712
19.940411,15.514139
20.152543,15.632586
20.364675,15.750051
20.576807,15.866536
20.788939,15.982039
21.001071,16.096562
21.213203,16.210103
21.425335,16.322664
21.637468,16.434244
21.849600,16.544842
22.061732,16.654460
22.273864,16.763096
22.485996,16.870752
22.698128,16.977426
22.910260,17.083120
23.122392,17.187832
23.334524,17.291564
23.546656,17.394314
23.758788,17.496084
23.970920,17.596872
24.183052,17.696680
24.395184,17.795506
24.607316,17.893352
24.819448,17.990217
25.031580,18.086100
25.243712,18.181003
25.455844,18.274924
25.667976,18.367865
25.880108,18.459824
26.092240,18.550803
26.304372,18.640800
26.516504,18.729817
26.728636,18.817852
26.940768,18.904907
27.152900,18.990980
27.365032,19.076073
27.577164,19.160184
27.789297,19.243315
28.001429,19.325465
28.213561,19.406633
28.425693,19.486821
28.637825,19.566027
28.849957,19.644253
29.062089,19.721497
29.274221,19.797761
29.486353,19.873043
29.698485,19.947345
29.910617,20.020665
30.122749,20.093005
30.334881,20.164363
30.547013,20.234741
30.759145,20.304137
30.971277,20.372553
31.183409,20.439988
31.395541,20.506441
31.607673,20.571914
31.819805,20.636405
32.031937,20.699916
32.244069,20.762445
32.456201,20.823994
32.668333,20.884561
32.880465,20.944148
33.092597,21.002753
33.304729,21.060378
33.516861,21.117021
33.728993,21.172684
33.941125,21.227365
34.153258,21.281066
34.365390,21.333786
34.577522,21.385524
34.789654,21.436282
35.001786,21.486058
35.213918,21.534854
35.426050,21.582668
35.638182,21.629502
35.850314,21.675354
36.062446,21.720226
36.274578,21.764116
36.486710,21.807026
36.698842,21.848954
36.910974,21.889902
37.123106,21.929869
37.335238,21.968854
37.547370,22.006859
37.759502,22.043882
37.971634,22.079925
38.183766,22.114986
38.395898,22.149067
38.608030,22.182166
38.820162,22.214285
39.032294,22.245422
39.244426,22.275579
39.456558,22.304754
39.668690,22.332949
39.880822,22.360162
40.092954,22.386395
40.305087,22.411647
40.517219,22.435917
40.729351,22.459207
40.941483,22.481515
41.153615,22.502843
41.365747,22.523189
41.577879,22.542555
41.790011,22.560939
42.002143,22.578343
42.214275,22.594765
42.426407,22.610207
42.638539,22.624667
42.850671,22.638147
43.062803,22.650645
43.274935,22.662163
43.487067,22.672700
43.699199,22.682255
43.911331,22.690830
44.123463,22.698423
44.335595,22.705036
44.547727,22.710667
44.759859,22.715318
44.971991,22.718987
45.184123,22.721676
45.396255,22.723383
45.608387,22.724110
45.820519,22.723855
46.032651,22.722620
46.244783,22.720403
46.456916,22.717206
46.669048,22.713028
46.881180,22.707868
47.093312,22.701728
47.305444,22.694606
47.517576,22.686504
47.729708,22.677420
47.941840,22.667356
48.153972,22.656310
48.366104,22.644284
48.578236,22.631276
48.790368,22.617288
49.002500,22.602318
49.214632,22.586368
49.426764,22.569437
49.638896,22.551524
49.851028,22.532631
50.063160,22.512756
50.275292,22.491901
50.487424,22.470064
50.699556,22.447247
50.911688,22.423448
51.123820,22.398669
51.335952,22.372908
51.548084,22.346167
51.760216,22.318444
51.972348,22.289741
52.184480,22.260056
52.396612,22.229391
52.608745,22.197745
52.820877,22.165117
53.033009,22.131509
53.245141,22.096919
53.457273,22.061349
53.669405,22.024797
53.881537,21.987265
54.093669,21.948751
54.305801,21.909257
54.517933,21.868781
54.730065,21.827325
54.942197,21.784887
55.154329,21.741469
55.366461,21.697069
55.578593,21.651689
55.790725,21.605328
56.002857,21.557985
56.214989,21.509662
56.427121,21.460357
56.639253,21.410072
56.851385,21.358805
57.063517,21.306558
57.275649,21.253329
57.487781,21.199120
57.699913,21.143929
57.912045,21.087758
58.124177,21.030605
58.336309,20.972472
58.548441,20.913357
58.760574,20.853262
58.972706,20.792186
59.184838,20.730128
59.396970,20.667090
59.609102,20.603070
59.821234,20.538070
60.033366,20.472088
60.245498,20.405126
60.457630,20.337182
60.669762,20.268258
60.881894,20.198352
61.094026,20.127466
61.306158,20.055598
61.518290,19.982750
61.730422,19.908920
61.942554,19.834110
62.154686,19.758319
62.366818,19.681546
62.578950,19.603793
62.791082,19.525058
63.003214,19.445343
63.215346,19.364646
63.427478,19.282969
63.639610,19.200310
63.851742,19.116671
64.063874,19.032050
64.276006,18.946449
64.488138,18.859866
64.700270,18.772303
64.912403,18.683759
65.124535,18.594233
65.336667,18.503727
65.548799,18.412239
65.760931,18.319771
65.973063,18.226321
66.185195,18.131891
66.397327,18.036479
66.609459,17.940087
66.821591,17.842713
67.033723,17.744359
67.245855,17.645023
67.457987,17.544707
67.670119,17.443409
67.882251,17.341131
68.094383,17.237872
68.306515,17.133631
68.518647,17.028410
68.730779,16.922207
68.942911,16.815024
69.155043,16.706859
69.367175,16.597714
69.579307,16.487587
69.791439,16.376480
70.003571,16.264391
70.215703,16.151322
70.427835,16.037271
70.639967,15.922240
70.852099,15.806227
71.064232,15.689234
71.276364,15.571260
71.488496,15.452304
71.700628,15.332368
71.912760,15.211450
72.124892,15.089552
72.337024,14.966672
72.549156,14.842812
72.761288,14.717970
72.973420,14.592148
73.185552,14.465344
73.397684,14.337560
73.609816,14.208794
73.821948,14.079048
74.034080,13.948320
74.246212,13.816612
74.458344,13.683923
74.670476,13.550252
74.882608,13.415601
75.094740,13.279968
75.306872,13.143355
75.519004,13.005760
75.731136,12.867185
75.943268,12.727628
76.155400,12.587091
76.367532,12.445572
76.579664,12.303073
76.791796,12.159592
77.003928,12.015131
77.216061,11.869689
77.428193,11.723265
77.640325,11.575861
77.852457,11.427475
78.064589,11.278109
78.276721,11.127761
78.488853,10.976433
78.700985,10.824123
78.913117,10.670833
79.125249,10.516561
79.337381,10.361309
79.549513,10.205075
79.761645,10.047861
79.973777,9.889665
80.185909,9.730489
80.398041,9.570332
80.610173,9.409193
80.822305,9.247074
81.034437,9.083973
81.246569,8.919892
81.458701,8.754829
81.670833,8.588786
81.882965,8.421761
82.095097,8.253756
82.307229,8.084769
82.519361,7.914802
82.731493,7.743853
82.943625,7.571924
83.155757,7.399013
83.367890,7.225122
83.580022,7.050250
83.792154,6.874396
84.004286,6.697562
84.216418,6.519746
84.428550,6.340950
84.640682,6.161172
84.852814,5.980414
85.064946,5.798674
85.277078,5.615954
85.489210,5.432252
85.701342,5.247570
85.913474,5.061906
86.125606,4.875262
86.337738,4.687636
86.549870,4.499030
86.762002,4.309443
86.974134,4.118874
87.186266,3.927325
87.398398,3.734794
87.610530,3.541283
87.822662,3.346790
88.034794,3.151317
88.246926,2.954862
88.459058,2.757427
88.671190,2.559010
88.883322,2.359613
89.095454,2.159234
89.307586,1.957875
89.519718,1.755534
89.731851,1.552213
89.943983,1.347911
90.156115,1.142627
90.368247,0.936363
90.580379,0.729117
90.792511,0.520891
91.004643,0.311683
91.216775,0.101495
